Artikel	Bolag	"Adr klass"	RID-S-klassificering	Klassificeringskod	Packningsgrupp	Packningsinstruktioner	"Särskilda Packningsföreskrifter"	"Särskilda Packningsinslag"	"Särskilda Föreskrifter"	Tunnelbegränsningar	"Un nummer"	Transportnamn	Varningsetikett	Miljörisk	"Föreskrift för begränsad mängd"	"Föreskrift för minskad mängd"	Flampunkt	Lastningskoder	Användarinstruktioner	Farokod	Säkerhetsbroschyr	"Länk till säkerhetsbroschyr"	IMDG-KOD	ICAO-TI	"Minsta temperatur"	Hållbarhetstid	Temperaturkänslighet	"Vikt netto"	"Volym (L)"	"Farligt gods nivå"
1018290	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018292	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018325	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018333	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018358	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018365	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018367	GG	21		5F	II	"P207, LP200"				D	1950	AEROSOLS			1	0	0	0		0	False		0		0	0	0	"0,38"	0	LQ
1018372	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018391	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018394	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018397	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018407	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018408	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018410	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018412	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018418	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018419	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018420	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018421	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018426	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018429	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018435	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018441	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018444	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018457	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018462	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018466	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018469	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018471	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018474	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018479	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018482	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018485	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018491	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018493	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018494	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018514	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018518	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018521	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018529	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018534	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018550	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018559	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018564	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018569	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018570	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018572	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018583	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018584	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018585	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018587	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018596	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018613	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018616	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018617	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018618	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018619	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018621	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018622	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018623	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018624	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018625	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018626	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018627	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018628	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018629	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018636	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018639	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018640	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018641	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018643	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018649	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018662	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018663	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018677	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018696	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018698	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018699	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018700	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018701	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018703	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018704	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018705	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018764	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018765	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018766	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018771	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018775	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018776	GG	21		5F	II	"P207, LP200"				D	1950	AEROSOLS			1	0	0	0		0	False		0		0	0	0	"0,74"	0	LQ
1018777	GG	21		5F	II	"P207, LP200"				D	1950	AEROSOLS			1	0	0	0		0	False		0		0	0	0	"0,74"	0	LQ
1018778	GG	21		5F	II	"P207, LP200"				D	1950	AEROSOLS			1	0	0	0		0	False		0		0	0	0	"0,74"	0	LQ
1018782	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018784	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018786	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018789	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018790	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018791	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018792	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018803	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018805	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018842	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018843	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018844	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018845	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018846	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018854	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018859	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018860	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018861	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018869	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018870	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018871	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018887	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018888	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018889	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018890	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018891	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018894	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018895	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018897	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018898	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018914	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018933	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018937	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018938	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018939	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018940	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018941	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018942	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018944	GG	0													0	0	0	0		0	False		0		0	0	0	0		
1018946	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018947	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018950	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018951	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018953	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018956	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018956-1	GG	0													0	0	0	0		0	False		0		0	0	0	0		
1018956-2	GG	0													0	0	0	0		0	False		0		0	0	0	0		
1018960	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018968	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018971	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018985	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018986	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018987	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1018988	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019000	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019002	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019014	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019016	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019021	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019046	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019047	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019048	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019053	GG	0													0	0	0	0		0	False		0		0	0	0	0		
1019078	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019079	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019080	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019081	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019082	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019083	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019086	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019101	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019102	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019105	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019109	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019110	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019111	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019134	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019137	GG	8		C9	II	"P001, IBC02"				E	1903	"DISINFECTANT, LIQUID, CORROSIVE,"		80	1	1	0	0		0	False		0		0	0	0	"0,5"	0	LQ
1019147	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019148	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019149	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019254	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019266	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019267	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019275	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019282	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019291	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019327	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019526	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019529	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019589	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019590	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019625	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019652	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019653	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019654	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019659	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019660	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019661	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019663	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019664	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019665	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019666	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019671	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019672	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019691	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019751	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019753	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019755	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019761	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019766	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019775	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019777	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019779	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019783	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019793	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019810	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019812	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019814	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019815	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019816	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019818	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019820	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019823	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019824	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019826	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019828	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019831	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019846	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019847	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019848	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019849	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019850	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019851	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019923	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019928	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019930	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019931	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019932	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019934	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019935	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019937	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019996	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1019998	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020000	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020001	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020002	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020003	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020004	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020102	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020232	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020255	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020257	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020262	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020271	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020281	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020305	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020311	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020404	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020410	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020411	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020475	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020486	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020487	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020488	GG	0													0	0	0	0		0	False		0		0	0	0	0		
1020489	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020490	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020492	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020497	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020498	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020504	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020505	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020507	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020603	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020605	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020623	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020624	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020625	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020626	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020629	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020630	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020635	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020648	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020659	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020662	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020663	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020664	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020665	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020700	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020702	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020703	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020704	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020705	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020706	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020707	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020719	GG	0													0	0	0	0		0	False		0		0	0	0	0		
1020721	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020722	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020723	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020724	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020779	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1020780	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1021046	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1021047	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1021066	GG	0													0	0	0	0		0	False		0		0	0	0	0		
1021709	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1021710	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1021711	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1021877	GG	3		F1	III	"P001, LP01, R001, IBC03"				D/E	1263	PAINT		30	1	1	41	0		0	False		0		0	0	0	"0,36"	0	LQ
1021878	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1021891	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1021892	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1021902	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1021905	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1021989	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1021990	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1022025	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1022027	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1022055	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1022238	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1022239	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1022250	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1022339	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1022340	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1022588	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1022594	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1022600	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1022602	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1022613	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1022733	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1022734	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1022739	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1022740	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1022744	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1022753	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1022761	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1022860	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1022914	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1023286	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1023291	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1023808	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1023966	GG	21		5F	II	"P207, LP200"				D	1950	AEROSOLS			1	0	0	0		0	False		0		0	0	0	"0,5"	0	LQ
1023969	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1023984	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1023997	GG	21		5TF	II	"P207, LP200"				D	1950	AEROSOLS			1	0	0	0		0	False		0		0	0	0	"0,28"	0	LQ
1024042	GG	3		F1	III	"P001, LP01, R001, IBC03"				D/E	1987	"ALCOHOLS, N.O.S."		30	1	1	0	0		0	False		0		0	0	0	"4,5"	0	LQ
1024102	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1024126	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1024652	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1024685	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1024731	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1026549	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1026550	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1026618	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1027274	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1027277	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1027278	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1027316	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1027379	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1027385	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1027388	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1027389	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1027392	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1027393	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1027399	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1027421	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1027424	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1027437	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1027438	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1027449	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1027471	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1027472	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1027483	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1027489	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1027492	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1027494	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1027499	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1027521	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1027545	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1027549	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1027593	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1027596	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1027601	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1027617	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1027635	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1027644	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1027742	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1027821	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1029110	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1030223	GG	0													0	0	0	0		0	False		0		0	0	0	0		
1030227	GG	0													0	0	0	0		0	False		0		0	0	0	0		
1030282	GG	0													0	0	0	0		0	False		0		0	0	0	0		
1030438	GG	0													0	0	0	0		0	False		0		0	0	0	0		
1030440	GG	0													0	0	0	0		0	False		0		0	0	0	0		
1030450	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1030451	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1030549	GG	0													0	0	0	0		0	False		0		0	0	0	0		
1030553	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1030803	GG	0													0	0	0	0		0	False		0		0	0	0	0		
1031105	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1031221	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
